,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Age,Nature,Reporting Type,Sex,Units
413052,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",586,Pakistan,2018,11.4,2017-18,"LFS 2017-18, UNICEF and ILO calculations",Age is 10-17 years,10-17,CA,G,BOTHSEX,PERCENT
413053,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",591,Panama,2016,3.3,2016,"Encuesta Trabajo Infantil (ETI) 2016, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413054,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",591,Panama,2016,1.4,2016,"Encuesta Trabajo Infantil (ETI) 2016, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413055,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",591,Panama,2016,2.3,2016,"Encuesta Trabajo Infantil (ETI) 2016, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413056,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",600,Paraguay,2016,20.3,2016,"MICS 2016, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413057,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",600,Paraguay,2016,17.9,2016,"MICS 2016, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413058,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",600,Paraguay,2016,13.1,2016,"MICS 2016, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413059,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",604,Peru,2015,14.3,2015,"CLS (Encuesta Trabajo Infantil) 2015, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413060,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",604,Peru,2015,14.7,2015,"CLS (Encuesta Trabajo Infantil) 2015, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413061,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",604,Peru,2015,14.5,2015,"CLS (Encuesta Trabajo Infantil) 2015, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413062,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",624,Guinea-Bissau,2019,18.1,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413063,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",624,Guinea-Bissau,2019,16.3,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413064,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",624,Guinea-Bissau,2019,17.2,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413065,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",626,Timor-Leste,2016,9.5,2016,"National Child Labour and Forced Labour Survey 2016, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413066,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",626,Timor-Leste,2016,8.9,2016,"National Child Labour and Forced Labour Survey 2016, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413067,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",626,Timor-Leste,2016,9.2,2016,"National Child Labour and Forced Labour Survey 2016, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413068,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",646,Rwanda,2014,19.0,2013-14,"Integrated Household LCS 2013-14, UNICEF and ILO calculations",Age is 6-17 years,6-17,CA,G,BOTHSEX,PERCENT
413069,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",646,Rwanda,2014,21.2,2013-14,"Integrated Household LCS 2013-14, UNICEF and ILO calculations",Age is 6-17 years,6-17,CA,G,FEMALE,PERCENT
413070,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",646,Rwanda,2014,16.8,2013-14,"Integrated Household LCS 2013-14, UNICEF and ILO calculations",Age is 6-17 years,6-17,CA,G,MALE,PERCENT
413071,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",662,Saint Lucia,2012,3.3,2012,"MICS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
413072,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",662,Saint Lucia,2012,1.9,2012,"MICS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
413073,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",662,Saint Lucia,2012,4.6,2012,"MICS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
413074,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",678,Sao Tome and Principe,2019,8.9,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413075,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",678,Sao Tome and Principe,2019,10.5,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413076,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",678,Sao Tome and Principe,2019,12.1,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413077,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",686,Senegal,2016,22.8,2016,"DHS 2015-16, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413078,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",686,Senegal,2016,18.6,2016,"DHS 2015-16, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413079,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",686,Senegal,2016,27.1,2016,"DHS 2015-16, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413080,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",688,Serbia,2019,11.2,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413081,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",688,Serbia,2019,7.5,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413082,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",688,Serbia,2019,9.5,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413083,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",694,Sierra Leone,2017,25.2,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413084,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",694,Sierra Leone,2017,24.8,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413085,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",694,Sierra Leone,2017,25.6,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413086,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",704,Viet Nam,2021,6.9,2020-21,"MICS 2020-21, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413087,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",704,Viet Nam,2021,7.6,2020-21,"MICS 2020-21, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413088,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",704,Viet Nam,2021,6.4,2020-21,"MICS 2020-21, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413089,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",710,South Africa,2015,3.3,2015,"Survey of Activities of Young People 2015, UNICEF and ILO calculations",Age is 7-17 years,7-17,CA,G,FEMALE,PERCENT
413090,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",710,South Africa,2015,3.6,2015,"Survey of Activities of Young People 2015, UNICEF and ILO calculations",Age is 7-17 years,7-17,CA,G,BOTHSEX,PERCENT
413091,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",710,South Africa,2015,3.8,2015,"Survey of Activities of Young People 2015, UNICEF and ILO calculations",Age is 7-17 years,7-17,CA,G,MALE,PERCENT
413092,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",716,Zimbabwe,2019,22.4,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413093,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",716,Zimbabwe,2019,27.9,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413094,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",716,Zimbabwe,2019,33.1,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413095,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",729,Sudan,2014,19.9,2014,"MICS 2014, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413096,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",729,Sudan,2014,16.3,2014,"MICS 2014, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413097,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",729,Sudan,2014,18.1,2014,"MICS 2014, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413098,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",740,Suriname,2018,3.5,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413099,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",740,Suriname,2018,4.9,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413100,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",740,Suriname,2018,4.3,2018,"MICS 2018, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413101,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",748,Eswatini,2022,13.1,2021-22,"MICS 2021-22, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413102,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",748,Eswatini,2022,14.1,2021-22,"MICS 2021-22, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413103,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",748,Eswatini,2022,13.6,2021-22,"MICS 2021-22, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413104,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",768,Togo,2017,38.4,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413105,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",768,Togo,2017,38.5,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413106,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",768,Togo,2017,38.5,2017,"MICS 2017, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413107,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",776,Tonga,2019,26.1,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413108,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",776,Tonga,2019,18.6,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413109,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",776,Tonga,2019,33.0,2019,"MICS 2019, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413110,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",780,Trinidad and Tobago,2022,4.3,2022,"MICS 2022, UNICEF and ILO calculations",Only one (1) of the selected enumeration districts was not visited because of safety concerns during the fieldwork period,5-17,C,G,BOTHSEX,PERCENT
413111,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",780,Trinidad and Tobago,2022,5.6,2022,"MICS 2022, UNICEF and ILO calculations",Only one (1) of the selected enumeration districts was not visited because of safety concerns during the fieldwork period,5-17,C,G,MALE,PERCENT
413112,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",780,Trinidad and Tobago,2022,3.1,2022,"MICS 2022, UNICEF and ILO calculations",Only one (1) of the selected enumeration districts was not visited because of safety concerns during the fieldwork period,5-17,C,G,FEMALE,PERCENT
413113,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",788,Tunisia,2012,3.0,2011-12,"MICS 2011-12, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
413114,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",788,Tunisia,2012,2.3,2011-12,"MICS 2011-12, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
413115,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",788,Tunisia,2012,1.4,2011-12,"MICS 2011-12, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
413116,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",792,Türkiye,2019,4.1,2019,"CLFS 2019, UNICEF and ILO calculations",These estimates differ from published national estimates of child labour from the same source due to different treatment of economic activities and different hourly thresholds according to the national legislation.,5-17,CA,G,MALE,PERCENT
413117,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",792,Türkiye,2019,3.8,2019,"CLFS 2019, UNICEF and ILO calculations",These estimates differ from published national estimates of child labour from the same source due to different treatment of economic activities and different hourly thresholds according to the national legislation.,5-17,CA,G,BOTHSEX,PERCENT
413118,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",792,Türkiye,2019,3.6,2019,"CLFS 2019, UNICEF and ILO calculations",These estimates differ from published national estimates of child labour from the same source due to different treatment of economic activities and different hourly thresholds according to the national legislation.,5-17,CA,G,FEMALE,PERCENT
413119,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",795,Turkmenistan,2016,0.3,2015-16,"MICS 2015-16, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413120,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",795,Turkmenistan,2016,0.1,2015-16,"MICS 2015-16, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413121,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",795,Turkmenistan,2016,0.4,2015-16,"MICS 2015-16, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413122,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",796,Turks and Caicos Islands,2020,2.9,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413123,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",796,Turks and Caicos Islands,2020,8.7,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413124,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",796,Turks and Caicos Islands,2020,6.1,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413125,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",798,Tuvalu,2020,3.4,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413126,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",798,Tuvalu,2020,4.0,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413127,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",798,Tuvalu,2020,4.8,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413128,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",800,Uganda,2017,18.1,2016-17,"National LFS 2016-17, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413129,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",800,Uganda,2017,17.2,2016-17,"National LFS 2016-17, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413130,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",800,Uganda,2017,19.0,2016-17,"National LFS 2016-17, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413131,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",804,Ukraine,2012,3.2,2012,"MICS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,BOTHSEX,PERCENT
413132,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",804,Ukraine,2012,3.1,2012,"MICS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,MALE,PERCENT
413133,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",804,Ukraine,2012,3.4,2012,"MICS 2012, UNICEF and ILO calculations",Age is 5-14 years,5-14,CA,G,FEMALE,PERCENT
413134,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",807,North Macedonia,2019,3.7,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413135,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",807,North Macedonia,2019,2.1,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413136,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",807,North Macedonia,2019,2.9,2018-19,"MICS 2018-19, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413137,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",818,Egypt,2021,4.3,2021,"EFHS 2021, UNICEF and ILO calculations",North Sinai was excluded from the survey due to the special circumstances of the governorate. Denominator is a never-married randomly selected child. Firewood collection and associated working hours are combined with water fetching. Also cooking is combined with washing dishes or cleaning around the house under household chores.,5-17,CA,G,MALE,PERCENT
413138,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",818,Egypt,2021,2.9,2021,"EFHS 2021, UNICEF and ILO calculations",North Sinai was excluded from the survey due to the special circumstances of the governorate. Denominator is a never-married randomly selected child. Firewood collection and associated working hours are combined with water fetching. Also cooking is combined with washing dishes or cleaning around the house under household chores.,5-17,CA,G,FEMALE,PERCENT
413139,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",818,Egypt,2021,3.6,2021,"EFHS 2021, UNICEF and ILO calculations",North Sinai was excluded from the survey due to the special circumstances of the governorate. Denominator is a never-married randomly selected child. Firewood collection and associated working hours are combined with water fetching. Also cooking is combined with washing dishes or cleaning around the house under household chores.,5-17,CA,G,BOTHSEX,PERCENT
413140,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",834,United Republic of Tanzania,2014,25.6,2014,"Integrated LFS-CLS 2014, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413141,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",834,United Republic of Tanzania,2014,23.9,2014,"Integrated LFS-CLS 2014, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413142,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",834,United Republic of Tanzania,2014,24.8,2014,"Integrated LFS-CLS 2014, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413143,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",854,Burkina Faso,2021,42.6,2021,"DHS 2021, UNICEF and ILO calculations","Some parts of Boucle Du Mouhoun, Cascades, Center North, East, North and Sahel could not be visited due to insecurity",5-17,CA,G,MALE,PERCENT
413144,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",854,Burkina Faso,2021,40.4,2021,"DHS 2021, UNICEF and ILO calculations","Some parts of Boucle Du Mouhoun, Cascades, Center North, East, North and Sahel could not be visited due to insecurity",5-17,CA,G,FEMALE,PERCENT
413145,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",854,Burkina Faso,2021,41.5,2021,"DHS 2021, UNICEF and ILO calculations","Some parts of Boucle Du Mouhoun, Cascades, Center North, East, North and Sahel could not be visited due to insecurity",5-17,CA,G,BOTHSEX,PERCENT
413146,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",858,Uruguay,2010,3.0,2010,"CLS (Encuesta Nacional de Trabajo Infantil) 2010, UNICEF and ILO calculations",,5-17,CA,G,FEMALE,PERCENT
413147,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",858,Uruguay,2010,4.2,2010,"CLS (Encuesta Nacional de Trabajo Infantil) 2010, UNICEF and ILO calculations",,5-17,CA,G,BOTHSEX,PERCENT
413148,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",858,Uruguay,2010,5.3,2010,"CLS (Encuesta Nacional de Trabajo Infantil) 2010, UNICEF and ILO calculations",,5-17,CA,G,MALE,PERCENT
413149,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",860,Uzbekistan,2022,20.6,2021-22,MICS 2021-22,,5-17,C,G,BOTHSEX,PERCENT
413150,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",860,Uzbekistan,2022,18.1,2021-22,MICS 2021-22,,5-17,C,G,FEMALE,PERCENT
413151,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",860,Uzbekistan,2022,23.0,2021-22,MICS 2021-22,,5-17,C,G,MALE,PERCENT
413152,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",882,Samoa,2020,16.0,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,MALE,PERCENT
413153,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",882,Samoa,2020,13.9,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,BOTHSEX,PERCENT
413154,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",882,Samoa,2020,11.4,2019-20,"MICS 2019-20, UNICEF and ILO calculations",,5-17,C,G,FEMALE,PERCENT
413155,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",887,Yemen,2023,15.9,2022-23,MICS 2022-23,41 out of the 880 selected enumeration areas could not be visited because they were inaccessible due to security and safety reasons during the fieldwork period.,5-17,C,G,BOTHSEX,PERCENT
413156,8,8.7,8.7.1,SL_TLF_CHLDEC,"Proportion of children engaged in economic activity and household chores, by sex and age (%)",887,Yemen,2023,18.1,2022-23,MICS 2022-23,41 out of the 880 selected enumeration areas could not be visited because they were inaccessible due to security and safety reasons during the fieldwork period.,5-17,C,G,FEMALE,PERCENT
