,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Units
425096,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),242,Fiji,2017,13.5,2017,Fiji Bureau of Statistics. https://www.statsfiji.gov.fj/statistics/economic-statistics/national-accounts-gdp-2.html,The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425097,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),242,Fiji,2018,12.6,2018,Fiji Bureau of Statistics. https://www.statsfiji.gov.fj/statistics/economic-statistics/national-accounts-gdp-2.html,The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value.,C,G,PERCENT
425098,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),242,Fiji,2019,11.8,2019,Fiji Bureau of Statistics. https://www.statsfiji.gov.fj/statistics/economic-statistics/national-accounts-gdp-2.html,The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value.,C,G,PERCENT
425099,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),242,Fiji,2020,0.1,2020,Fiji Bureau of Statistics. https://www.statsfiji.gov.fj/statistics/economic-statistics/national-accounts-gdp-2.html,The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value.,C,G,PERCENT
425100,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),242,Fiji,2021,-0.1,2021,Fiji Bureau of Statistics. https://www.statsfiji.gov.fj/statistics/economic-statistics/national-accounts-gdp-2.html,The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised value.,C,G,PERCENT
425101,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),242,Fiji,2022,9.9,2022,Fiji Bureau of Statistics. https://www.statsfiji.gov.fj/statistics/economic-statistics/national-accounts-gdp-2.html,The data correspond to Tourism GVA (direct) as a percentage of total GVA. Provisional value.,C,G,PERCENT
425102,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2011,2.43089,2011,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425103,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2012,2.51352,2012,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425104,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2013,2.46271,2013,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425105,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2014,2.44437,2014,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425106,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2015,2.45182,2015,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425107,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2016,2.45952,2016,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425108,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2017,2.67115,2017,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA. ,C,G,PERCENT
425109,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2018,2.69927,2018,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA. ,C,G,PERCENT
425110,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2019,2.74212,2019,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425111,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2020,1.4,2020,"Statistics Finland, Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425112,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),246,Finland,2021,1.6,2021,"Statistics Finland, Tourism Satellite Account.",Provisional value. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425113,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),250,France,2019,4.02975,2019,Insee  - compte satellite du tourisme 2018 à 2021 – base 2014 – current prices,  ,C,G,PERCENT
425114,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),250,France,2020,3.18863,2020,Insee  - compte satellite du tourisme 2018 à 2021 – base 2014 – current prices,  ,C,G,PERCENT
425115,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),250,France,2021,3.00004,2021,Insee  - compte satellite du tourisme 2018 à 2021 – base 2014 – current prices,Provisional data.,C,G,PERCENT
425116,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),258,French Polynesia,2018,7.3,2018,Institut d’Emission des Départements d’Outre-Mer,Estimate.,C,G,PERCENT
425117,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),258,French Polynesia,2019,7.3,2019,Institut d’Emission des Départements d’Outre-Mer,Estimate.,C,G,PERCENT
425118,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),258,French Polynesia,2022,8.0,2022,Institut d’Emission des Départements d’Outre-Mer,  ,C,G,PERCENT
425119,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2009,2.18179,2009,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425120,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2010,2.54769,2010,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425121,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2011,1.9277,2011,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425122,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2012,2.67194,2012,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425123,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2013,2.06816,2013,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425124,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2014,2.59985,2014,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425125,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2015,1.72538,2015,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425126,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2016,2.2035,2016,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425127,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2017,2.55702,2017,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425128,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2018,2.50622,2018,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425129,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2019,2.92609,2019,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425130,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2020,0.66226,2020,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425131,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2010,4.20699,2010,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425132,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2015,4.05824,2015,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA. Revised data,C,G,PERCENT
425133,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2016,3.99579,2016,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425134,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2017,3.98627,2017,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425135,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2018,3.98407,2018,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425136,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2019,3.98579,2019,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425137,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),276,Germany,2020,2.36523,2020,Federal Statistical Office of Germany,The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425138,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2008,0.57,2008,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425139,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2009,0.61,2009,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425140,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2010,0.52,2010,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425141,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2011,0.58,2011,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425142,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2012,0.51,2012,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425143,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2013,0.53,2013,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425144,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2014,0.5,2014,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425145,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2015,0.51,2015,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425146,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2016,0.6,2016,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425147,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2017,0.76,2017,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425148,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2018,0.69,2018,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425149,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),296,Kiribati,2019,0.72,2019,"MFED, Kiribati National Statistics Office (NSO) ",  ,C,G,PERCENT
425150,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2008,5.51709,2008,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425151,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2009,4.73917,2009,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425152,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2010,5.12343,2010,"Hellenic Statistical Authority (ELSTAT), National Accounts",Break in series. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425153,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2011,4.91115,2011,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425154,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2012,5.07182,2012,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425155,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2013,5.98076,2013,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425156,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2014,6.38585,2014,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
425157,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),300,Greece,2015,6.54542,2015,"Hellenic Statistical Authority (ELSTAT), National Accounts",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA. Only GVA of industries 55-56 of Nace Rev. 2 is compiled.,C,G,PERCENT
